Country Code,City,Location,Coordinates,Pollutant,Source Name,Unit,Value,Last Updated,Country Label
MX,Irapuato,Sec. Oficial,20.674836111111:-101.35582777778,SO2,Sinaica Mexico,ppm,0.01049,2021-09-23T04:00:00+02:00,Mexico
MX,Irapuato,Sec. Oficial,20.674836111111:-101.35582777778,O3,Sinaica Mexico,ppm,0.0237,2021-09-23T04:00:00+02:00,Mexico
MX,Tijuana,Laboratorio,32.529461111111:-116.92128055556,PM2.5,Sinaica Mexico,µg/m³,20.0081454,2021-01-19T21:00:00+01:00,Mexico
MX,García,García,25.783333333333:-100.58583333333,PM10,Sinaica Mexico,µg/m³,31.0,2021-09-20T11:00:00+02:00,Mexico
MX,García,García,25.783333333333:-100.58583333333,PM2.5,Sinaica Mexico,µg/m³,12.15,2021-09-20T11:00:00+02:00,Mexico
MX,Chihuahua,SUR,28.632775:-106.03886694444,O3,Sinaica Mexico,ppm,0.044,2021-04-16T13:00:00+02:00,Mexico
MX,Gómez Palacio,Campestre,25.551222222222:-103.50252777778,O3,Sinaica Mexico,ppm,0.013645,2021-03-08T05:00:00+01:00,Mexico
PE,Lima,HUACHIPA,-12.017094:-76.948597,PM10,Senamhi,µg/m³,110.13,2021-12-24T15:00:00+01:00,Peru
PL,Latoszyn,Latoszyn-Zdrój-mobilna,50.019053:21.369344,PM2.5,GIOS,µg/m³,47.473,2021-12-14T09:00:00+01:00,Poland
SE,Stockholm,Lilla Essingen,,NO2,Stockholm,µg/m³,13.265,2021-07-20T23:00:00+02:00,Sweden
CN,抚顺市,东洲区,41.8611:124.0436,NO2,ChinaAQIData,µg/m³,26.0,2021-08-09T13:00:00+02:00,China
CN,昆明市,东风东路,25.0375:102.7266,CO,ChinaAQIData,µg/m³,700.0,2021-08-09T13:00:00+02:00,China
CN,玉溪市,东风水库,24.3711:102.575,NO2,ChinaAQIData,µg/m³,9.0,2021-08-09T13:00:00+02:00,China
CN,齐齐哈尔市,中心广场,47.3386:123.9488,SO2,ChinaAQIData,µg/m³,7.0,2021-08-09T13:00:00+02:00,China
CN,乌海市,中海勃湾学校,39.6667:106.7907,PM2.5,ChinaAQIData,µg/m³,10.0,2021-08-09T13:00:00+02:00,China
CN,西安市,临潼区,34.3731:109.2186,CO,ChinaAQIData,µg/m³,600.0,2021-08-09T13:00:00+02:00,China
CN,福州市,九龙,26.0936:119.5799,CO,ChinaAQIData,µg/m³,700.0,2021-08-09T13:00:00+02:00,China
CN,乳山市,乳山市环保局,36.913:121.531,SO2,ChinaAQIData,µg/m³,6.0,2021-08-09T13:00:00+02:00,China
CN,岳阳市,云溪区,29.4758:113.2621,NO2,ChinaAQIData,µg/m³,8.0,2021-08-09T13:00:00+02:00,China
CN,九江市,五七二七厂,29.6547:116.0172,CO,ChinaAQIData,µg/m³,600.0,2021-08-09T13:00:00+02:00,China
CN,淄博市,人民公园,36.8103:118.0414,NO2,ChinaAQIData,µg/m³,19.0,2021-08-09T13:00:00+02:00,China
CN,七台河市,人民广场,45.7761:131.0176,SO2,ChinaAQIData,µg/m³,4.0,2021-08-09T13:00:00+02:00,China
CN,攀枝花市,仁和,26.5008:101.7369,CO,ChinaAQIData,µg/m³,1000.0,2021-08-09T13:00:00+02:00,China
CN,安顺市,伍家关(对照点),26.2611:105.9606,CO,ChinaAQIData,µg/m³,300.0,2021-08-09T13:00:00+02:00,China
CN,长沙市,伍家岭,28.2597:112.9792,PM10,ChinaAQIData,µg/m³,34.0,2021-08-09T13:00:00+02:00,China
CN,郑州市,供水公司,34.81334:113.56746,O3,ChinaAQIData,µg/m³,157.0,2021-08-09T13:00:00+02:00,China
CN,绥化市,党政办公中心,46.6528:126.964,O3,ChinaAQIData,µg/m³,60.0,2021-08-09T13:00:00+02:00,China
CN,海南藏族自治州,共和县恰卜恰镇,36.2866:100.6188,PM2.5,ChinaAQIData,µg/m³,17.0,2021-08-09T13:00:00+02:00,China
CN,盘锦市,兴隆台,41.0883:122.0485,PM10,ChinaAQIData,µg/m³,64.0,2021-08-09T13:00:00+02:00,China
CN,郴州市,兴隆步行街,25.8001:113.0161,PM2.5,ChinaAQIData,µg/m³,14.0,2021-08-09T13:00:00+02:00,China
CN,内江市,内江二中,29.5817:105.0653,SO2,ChinaAQIData,µg/m³,17.0,2021-08-09T13:00:00+02:00,China
CN,内江市,内江日报社,29.5822:105.0406,PM2.5,ChinaAQIData,µg/m³,7.0,2021-08-09T13:00:00+02:00,China
CN,齐齐哈尔市,农牧车辆厂,47.3227:123.9483,NO2,ChinaAQIData,µg/m³,9.0,2021-08-09T13:00:00+02:00,China
CN,十堰市,刘家沟,32.6389:110.7258,NO2,ChinaAQIData,µg/m³,7.0,2021-08-09T13:00:00+02:00,China
CN,锦州市,北湖公园,41.1386:121.1303,O3,ChinaAQIData,µg/m³,153.0,2021-08-09T13:00:00+02:00,China
CN,拉萨市,区监测站,29.6475:91.0874,NO2,ChinaAQIData,µg/m³,6.0,2021-08-09T13:00:00+02:00,China
CN,九江市,十里,29.6815:115.9872,PM2.5,ChinaAQIData,µg/m³,37.0,2021-08-09T13:00:00+02:00,China
CN,中山市,华柏园,22.5211:113.3769,SO2,ChinaAQIData,µg/m³,2.0,2021-08-09T13:00:00+02:00,China
CN,南充市,南充市委,30.8023:106.0789,O3,ChinaAQIData,µg/m³,92.0,2021-08-09T13:00:00+02:00,China
CN,双鸭山市,南小市,46.6191:131.1652,PM2.5,ChinaAQIData,µg/m³,10.0,2021-08-09T13:00:00+02:00,China
CN,南平市,南平市监测站,26.6369:118.1681,CO,ChinaAQIData,µg/m³,700.0,2021-08-09T13:00:00+02:00,China
CN,南平市,南平铝业有限公司,26.6489:118.1825,PM10,ChinaAQIData,µg/m³,27.0,2021-08-09T13:00:00+02:00,China
CN,佳木斯市,发电厂,46.8307:130.3995,CO,ChinaAQIData,µg/m³,300.0,2021-08-09T13:00:00+02:00,China
CN,景德镇市,台达陶瓷,29.2617:117.1547,NO2,ChinaAQIData,µg/m³,13.0,2021-08-09T13:00:00+02:00,China
CN,珠海市,吉大,22.2618:113.5814,SO2,ChinaAQIData,µg/m³,5.0,2021-08-09T13:00:00+02:00,China
CN,黄南藏族自治州,同仁县隆务镇,35.5102:102.0199,PM2.5,ChinaAQIData,µg/m³,17.0,2021-08-09T13:00:00+02:00,China
CN,岳阳市,君山区,29.4402:112.9943,NO2,ChinaAQIData,µg/m³,10.0,2021-08-09T13:00:00+02:00,China
CN,鹤岗市,哈啤分公司,47.3416:130.2537,O3,ChinaAQIData,µg/m³,32.0,2021-08-09T13:00:00+02:00,China
CN,商洛市,商州区中学,33.8471:109.9643,PM2.5,ChinaAQIData,µg/m³,20.0,2021-08-09T13:00:00+02:00,China
CN,攀枝花市,四十中小,26.567:101.7227,O3,ChinaAQIData,µg/m³,101.0,2021-08-09T13:00:00+02:00,China
CN,青岛市,四方区子站,36.1032:120.3664,O3,ChinaAQIData,µg/m³,239.0,2021-08-09T13:00:00+02:00,China
CN,黄石市,团城山,30.2092:115.0307,PM2.5,ChinaAQIData,µg/m³,18.0,2021-08-09T13:00:00+02:00,China
CN,长春市,园林处,43.8805:125.3297,PM2.5,ChinaAQIData,µg/m³,22.0,2021-08-09T13:00:00+02:00,China
CN,江门市,圭峰西,22.5311:113.0219,PM2.5,ChinaAQIData,µg/m³,15.0,2021-08-09T13:00:00+02:00,China
CN,吐鲁番地区,地区环保局,42.9559:89.1673,SO2,ChinaAQIData,µg/m³,5.0,2021-08-09T13:00:00+02:00,China
CN,哈密地区,地区监测站,42.8172:93.5128,CO,ChinaAQIData,µg/m³,400.0,2021-08-09T13:00:00+02:00,China
CN,青岛市,城阳区子站,36.3083:120.3999,SO2,ChinaAQIData,µg/m³,7.0,2021-08-09T13:00:00+02:00,China
CN,株洲市,大京风景区(对照点),27.8336:113.251,PM2.5,ChinaAQIData,µg/m³,6.0,2021-08-09T13:00:00+02:00,China
CN,营口市,大庆路,40.7094:122.2703,O3,ChinaAQIData,µg/m³,179.0,2021-08-09T13:00:00+02:00,China
CN,防城港市,大海花园,21.6414:108.3506,NO2,ChinaAQIData,µg/m³,5.0,2021-08-09T13:00:00+02:00,China
CN,南宁市,大自然花园,22.8037:108.3829,CO,ChinaAQIData,µg/m³,500.0,2021-08-09T13:00:00+02:00,China
CN,重庆市,天生,29.8253:106.4213,PM10,ChinaAQIData,µg/m³,21.0,2021-08-09T13:00:00+02:00,China
CN,鞍山市,太平,41.1442:123.0485,SO2,ChinaAQIData,µg/m³,5.0,2021-08-09T13:00:00+02:00,China
CN,焦作市,太极体育中心,35.2071:113.2725,NO2,ChinaAQIData,µg/m³,14.0,2021-08-09T13:00:00+02:00,China
CN,巴音郭楞州,孔雀公园,41.7538:86.1472,CO,ChinaAQIData,µg/m³,300.0,2021-08-09T13:00:00+02:00,China
CN,银川市,学院路,38.5036:106.1358,O3,ChinaAQIData,µg/m³,166.0,2021-08-09T13:00:00+02:00,China
CN,银川市,学院路,38.5036:106.1358,CO,ChinaAQIData,µg/m³,800.0,2021-08-09T13:00:00+02:00,China
CN,安康市,安康市监测站,32.6939:109.0281,NO2,ChinaAQIData,µg/m³,6.0,2021-08-09T13:00:00+02:00,China
CN,萍乡市,安源区政府,27.6198:113.866,PM10,ChinaAQIData,µg/m³,19.0,2021-08-09T13:00:00+02:00,China
CN,北京市,官园,39.9295:116.3392,CO,ChinaAQIData,µg/m³,700.0,2021-08-09T13:00:00+02:00,China
CN,咸阳市,实验中学,34.3155:108.673,O3,ChinaAQIData,µg/m³,156.0,2021-08-09T13:00:00+02:00,China
CN,咸阳市,实验中学,34.3155:108.673,PM2.5,ChinaAQIData,µg/m³,16.0,2021-08-09T13:00:00+02:00,China
CN,长春市,客车厂,43.9027:125.2863,NO2,ChinaAQIData,µg/m³,24.0,2021-08-09T13:00:00+02:00,China
CN,宿迁市,宿迁中学,33.9592:118.2442,SO2,ChinaAQIData,µg/m³,7.0,2021-08-09T13:00:00+02:00,China
CN,泸州市,小市上码头,28.9063:105.4427,SO2,ChinaAQIData,µg/m³,1.0,2021-08-09T13:00:00+02:00,China
CN,沈阳市,小河沿,41.7867:123.4678,O3,ChinaAQIData,µg/m³,193.0,2021-08-09T13:00:00+02:00,China
CN,南京市,山西路,32.0745:118.7794,SO2,ChinaAQIData,µg/m³,8.0,2021-08-08T07:00:00+02:00,China
CN,哈尔滨市,岭北(对照点),45.755:126.5422,PM2.5,ChinaAQIData,µg/m³,8.0,2021-08-09T13:00:00+02:00,China
CN,湘潭市,岳塘,27.8159:112.9227,CO,ChinaAQIData,µg/m³,500.0,2021-08-09T13:00:00+02:00,China
CN,周口市,川汇区环保局,33.6406:114.6369,CO,ChinaAQIData,µg/m³,600.0,2021-08-09T13:00:00+02:00,China
CN,湘西州,州政府,28.3169:109.7325,PM10,ChinaAQIData,µg/m³,28.0,2021-08-09T13:00:00+02:00,China
CN,许昌市,市一中,34.0339:113.8172,SO2,ChinaAQIData,µg/m³,5.0,2021-08-09T13:00:00+02:00,China
CN,枣庄市,市中区政府,34.8438:117.558,CO,ChinaAQIData,µg/m³,600.0,2021-08-09T13:00:00+02:00,China
CN,阳泉市,市中心,37.8572:113.5758,PM2.5,ChinaAQIData,µg/m³,16.0,2021-08-09T13:00:00+02:00,China
CN,百色市,市中心血站,23.8859:106.6538,NO2,ChinaAQIData,µg/m³,15.0,2021-08-09T13:00:00+02:00,China
CN,百色市,市中心血站,23.8859:106.6538,CO,ChinaAQIData,µg/m³,500.0,2021-08-09T13:00:00+02:00,China
CN,常德市,市二中,28.9703:111.6975,O3,ChinaAQIData,µg/m³,145.0,2021-08-09T13:00:00+02:00,China
CN,文山州,市便民服务中心,23.3892:104.2319,CO,ChinaAQIData,µg/m³,500.0,2021-08-09T13:00:00+02:00,China
CN,韶关市,市八中,24.7733:113.5824,NO2,ChinaAQIData,µg/m³,19.0,2021-08-09T13:00:00+02:00,China
CN,临汾市,市委,36.0855:111.5018,O3,ChinaAQIData,µg/m³,220.0,2021-08-09T13:00:00+02:00,China
CN,怀化市,市委党校,27.583:110.0394,NO2,ChinaAQIData,µg/m³,34.0,2021-08-09T13:00:00+02:00,China
CN,乌兰察布市,市委党校,40.9779:113.1775,PM10,ChinaAQIData,µg/m³,30.0,2021-08-09T13:00:00+02:00,China
CN,吉安市,市森林工业局,27.0999:114.9658,NO2,ChinaAQIData,µg/m³,6.0,2021-08-09T13:00:00+02:00,China
CN,吉安市,市森林工业局,27.0999:114.9658,CO,ChinaAQIData,µg/m³,500.0,2021-08-09T13:00:00+02:00,China
CN,吉安市,市森林工业局,27.0999:114.9658,PM10,ChinaAQIData,µg/m³,32.0,2021-08-09T13:00:00+02:00,China
CN,宜春市,市气象局,27.7914:114.3703,NO2,ChinaAQIData,µg/m³,13.0,2021-08-09T13:00:00+02:00,China
CN,枣庄市,市环保局,34.8103:117.3152,PM10,ChinaAQIData,µg/m³,46.0,2021-08-09T13:00:00+02:00,China
CN,庆阳市,市环保局,35.7067:107.6364,PM2.5,ChinaAQIData,µg/m³,8.0,2021-08-09T13:00:00+02:00,China
CN,焦作市,市环保局,35.2127:113.2269,PM2.5,ChinaAQIData,µg/m³,13.0,2021-08-09T13:00:00+02:00,China
CN,白城市,市环保局,45.5725:122.8738,PM10,ChinaAQIData,µg/m³,42.0,2021-08-09T13:00:00+02:00,China
CN,邵阳市,市环保局,27.2272:111.4328,SO2,ChinaAQIData,µg/m³,9.0,2021-08-09T13:00:00+02:00,China
CN,茂名市,电白南海,21.4688:111.0286,SO2,ChinaAQIData,µg/m³,7.0,2021-08-09T13:00:00+02:00,China
CN,钦州市,市环保站,21.9667:108.6236,NO2,ChinaAQIData,µg/m³,21.0,2021-08-09T13:00:00+02:00,China
CN,吉安市,市环境监测站,27.1312:114.99,NO2,ChinaAQIData,µg/m³,6.0,2021-08-09T13:00:00+02:00,China
CN,永州市,市环境监测站,26.4214:111.6156,PM2.5,ChinaAQIData,µg/m³,20.0,2021-08-09T13:00:00+02:00,China
CN,齐齐哈尔市,市环境监测站,47.2988:123.945,NO2,ChinaAQIData,µg/m³,7.0,2021-08-09T13:00:00+02:00,China
CN,南宁市,市监测站,22.8225:108.3206,SO2,ChinaAQIData,µg/m³,6.0,2021-08-09T13:00:00+02:00,China
CN,常州市,市监测站,31.762:119.9633,NO2,ChinaAQIData,µg/m³,37.0,2021-08-09T13:00:00+02:00,China
CN,广州市,市监测站,23.1331:113.2597,PM2.5,ChinaAQIData,µg/m³,12.0,2021-08-09T13:00:00+02:00,China
CN,汉中市,市监测站,33.0706:107.0154,PM2.5,ChinaAQIData,µg/m³,11.0,2021-08-09T13:00:00+02:00,China
CN,淮安市,市监测站,33.6067:118.989,O3,ChinaAQIData,µg/m³,125.0,2021-08-09T13:00:00+02:00,China
CN,楚雄州,市经济开发区,25.0492:101.538,CO,ChinaAQIData,µg/m³,600.0,2021-08-09T13:00:00+02:00,China
CN,周口市,市运管处,33.5979:114.6546,PM2.5,ChinaAQIData,µg/m³,24.0,2021-08-09T13:00:00+02:00,China
CN,雅安市,康养中心(对照点),29.9956:103.0456,SO2,ChinaAQIData,µg/m³,9.0,2021-08-09T13:00:00+02:00,China
CN,秦皇岛市,建设大厦,39.9041:119.5251,O3,ChinaAQIData,µg/m³,193.0,2021-08-09T13:00:00+02:00,China
CN,阜阳市,开发区,32.8605:115.8554,CO,ChinaAQIData,µg/m³,500.0,2021-08-09T13:00:00+02:00,China
CN,盘锦市,开发区,41.1489:122.0303,CO,ChinaAQIData,µg/m³,1300.0,2021-08-09T13:00:00+02:00,China
CN,招远市,招远教育局,37.364:120.394,NO2,ChinaAQIData,µg/m³,23.0,2021-08-09T13:00:00+02:00,China
CN,招远市,招远环保局,37.374:120.399,CO,ChinaAQIData,µg/m³,900.0,2021-08-09T13:00:00+02:00,China
CN,保定市,接待中心,38.9108:115.4713,CO,ChinaAQIData,µg/m³,500.0,2021-08-09T13:00:00+02:00,China
CN,贺州市,政协大楼,24.4078:111.5608,O3,ChinaAQIData,µg/m³,82.0,2021-08-09T13:00:00+02:00,China
CN,牡丹江市,文化广场,44.5782:129.6115,PM2.5,ChinaAQIData,µg/m³,23.0,2021-08-09T13:00:00+02:00,China
CN,临沂市,新光毛纺厂,34.9976:118.2794,PM10,ChinaAQIData,µg/m³,58.0,2021-08-09T13:00:00+02:00,China
CN,固原市,新区,36.0211:106.2375,NO2,ChinaAQIData,µg/m³,10.0,2021-08-09T13:00:00+02:00,China
CN,徐州市,新城区,34.2153:117.256,CO,ChinaAQIData,µg/m³,700.0,2021-08-09T13:00:00+02:00,China
CN,云浮市,新市府(对照点),22.9169:112.0392,PM2.5,ChinaAQIData,µg/m³,10.0,2021-08-09T13:00:00+02:00,China
CN,东营市,理想之城,37.26:118.35,SO2,ChinaAQIData,µg/m³,8.0,2021-08-09T13:00:00+02:00,China
CN,江门市,东湖,22.5947:113.0828,PM2.5,ChinaAQIData,µg/m³,18.0,2021-08-09T13:00:00+02:00,China
CN,泸州市,九狮山(对照点),28.9634:105.4324,CO,ChinaAQIData,µg/m³,700.0,2021-08-09T13:00:00+02:00,China
